Solute SMILES,LogS
[nH]1cccc1-c1cnc2c(c1)c1=C[SiH2]C=c1c1c2ncc2ccc3nsnc3c12,6.219211
c1ccc(nc1)C1=Cc2cnc3c(c2C1)c1ccccc1c1ccc2=CCC=c2c31,3.489008
[nH]1c(cc2c1c1sc3ccc4=C[SiH2]C=c4c3c1c1=CCC=c21)-c1scc2[nH]ccc12,-0.357007
c1ncc(s1)-c1ccc2c3[se]c4cccnc4c3c3=CCC=c3c2c1,3.798793
c1sc(-c2Cc(cc2)-c2sc(-c3scc4[se]ccc34)c3cc[se]c23)c2[se]ccc12,1.953803
c1sc(-c2cc3cnc4c(sc5ccc6=C[SiH2]C=c6c45)c3c3=CCC=c23)c2cc[nH]c12,4.825961
c1Cc(cc1)-c1ccc([se]1)-c1sc(-c2nccs2)c2Cccc12,3.465644
c1ccc(nc1)-c1ccc(s1)-c1ccc(cc1)-c1cccc2cscc12,2.206225
[nH]1c2ccc3cocc3c2c2ncc3cc(oc3c12)-c1ccc[se]1,1.85826
c1cc2ccc3c4oc(cc4cnc3c2s1)-c1cccc2nsnc12,6.975685
c1cc2ncc3c4sc(cc4c4=CCC=c4c3c2s1)-c1scc2cc[nH]c12,3.102557
c1sc(-c2sc(-c3ccc(-c4ccccn4)c4cscc34)c3cc[SiH2]c23)c2[nH]ccc12,3.06943
[nH]1c2ccc3cCcc3c2c2[se]c3-cc[SiH2]c3c12,1.603484
[nH]1c(cc2[SiH2]c3c(-c12)c1ccccc1c1ccoc31)-c1cccc2cocc12,2.05963
[nH]1c(cc2c3cscc3c3c(cnc4ccc5cscc5c34)c12)-c1scc2[se]ccc12,2.403143
[nH]1ccc2c1c1ccc3cc(sc3c1c1=C[SiH2]C=c21)-c1ccccn1,3.382355
c1ncc(s1)-c1ccc(-c2cnc(s2)-c2ccccn2)c2nsnc12,9.783064
[nH]1c(cc2[se]c3c4cnccc4sc3c12)-c1scc2ccoc12,1.828607
[nH]-1cc-c2cc3[nH]-c4ccc5c[SiH2]cc5c4-c3cc-12,2.089112
[nH]1cccc1C1=Cc2[se]c3c4CC=Cc4sc3c2C1,0.352005
c1ccc(s1)-c1ccc(cc1)-c1ncc(-c2ncncn2)c2nsnc12,0
c1ccc(cc1)-c1cc2c3cscc3c3c(oc4ccc5=C[SiH2]C=c5c34)c2c2=CCC=c12,4.0527
[nH]1c2ccncc2c2oc3cc(ncc3c12)-c1ccco1,1.305116
c1cc2ccc3c(ccc4cc(-c5cccc6c[nH]cc56)c5=C[SiH2]C=c5c34)c2s1,4.317016
c1cc2cnc3c(oc4cc(sc34)-c3cccc4cocc34)c2[se]1,2.959268
c1sc(c2C=CCc12)-c1cc2c3c[nH]cc3c3c4ccccc4ccc3c2cn1,1.690465
c1sc(c2Cccc12)-c1ccc(-c2ccc(o2)-c2scc3[nH]ccc23)c2ccccc12,1.437681
c1ccc([se]1)-c1ccc(nc1)-c1[SiH2]c(cc1)-c1scc2[nH]ccc12,2.926666
c1sc(C2=Cc3c([SiH2]2)c2ncc4ccc5c[nH]cc5c4c2c2=CCC=c32)c2occc12,2.577813
c1cc2ncc3c4c5cocc5c(cc4c4=CCC=c4c3c2s1)-c1cncc2nsnc12,10.166656
c1ccc(s1)-c1sc(-c2ccc(o2)-c2cncs2)c2c1c1ccccc1c1ccccc21,2.272241
c1cc2ncc3c4[se]c(cc4ncc3c2[se]1)-c1scc2cc[nH]c12,2.779353
c1sc(-c2ccc(nc2)-c2Cc(cc2)-c2cccnc2)c2cc[nH]c12,2.877067
[nH]1c(cc2Cc3c(-c12)c1c[nH]cc1c1cc[nH]c31)-c1scc2C=CCc12,-1.418999
c1sc(-c2ncc(-c3ccc(-c4ccccc4)c4c[SiH2]cc34)c3nsnc23)c2ccoc12,9.724969
c1sc(-c2cnc(s2)-c2[SiH2]c(cc2)-c2cccc3cocc23)c2ccCc12,5.79333
[SiH2]1C=Cc2c1cc(-c1cc3c(ccc4nsnc34)o1)c1ccccc21,4.326731
c1sc(-c2ccc(-c3ccc(nc3)-c3nccc4nsnc34)c3cscc23)c2[nH]ccc12,8.046697
[nH]1c2cc([se]c2c2[nH]c3ccoc3c12)-c1cccnc1,1.09992
c1ccc(-c2cnc3c(c2)c2cscc2c2ccc4=CCC=c4c32)c2c[nH]cc12,2.582159
c1cc2ccc3c4oc(cc4c4cscc4c3c2o1)-c1cncc2nsnc12,9.612647
[nH]1c2cc(sc2c2oc3ccsc3c12)-c1cccc2ccccc12,1.365241
[nH]1ccc2c1c1ncc3cc([nH]c3c1c1=CCC=c21)C1=CC=C[SiH2]1,2.818447
c1ccc(nc1)-c1cc2[se]c3c(c4cscc4c4ccc5=C[SiH2]C=c5c34)c2s1,6.858194
[nH]1c2C=C(Cc2c2ccc3cccnc3c12)c1cccnc1,1.857749
c1cc2sc3c(c4c[nH]cc4c4cc(-c5cccnc5)c5=C[SiH2]C=c5c34)c2s1,4.642755
c1sc(-c2cnc(s2)-c2ncc(s2)-c2cccc3cCcc23)c2[nH]ccc12,4.65344
[nH]1c2C=C(Cc2c2ccc3C=C[SiH2]c3c12)c1scc2ccoc12,1.465337
c1cc2sc3c(ccc4cc(cnc34)-c3cccc4ccccc34)c2o1,1.271669
c1sc(-c2cc3[se]c4ccc5ccccc5c4c3c3c[nH]cc23)c2[nH]ccc12,1.291314
[nH]1cccc1-c1cc2oc3c4sccc4c4=CCC=c4c3c2[nH]1,0.365402
c1sc(-c2ccc3c(cnc4c3c3=CCC=c3c3ccc5=C[SiH2]C=c5c43)c2)c2ccsc12,5.938802
c1cnc(s1)-c1cc2c3ccccc3c3c4ccccc4cnc3c2c2nsnc12,5.745488
c1ccc(cn1)-c1cc2oc3c4cnccc4[se]c3c2c2ccccc12,1.710573
[SiH2]1C=Cc2cnc3c(cnc4cc(cnc34)-c3ccco3)c12,3.373946
[nH]1cccc1-c1Cc(cc1)-c1sc(-c2cncs2)c2Cccc12,1.567085
c1cc2c3c[nH]cc3c3cc(-c4cncs4)c4nsnc4c3c2s1,5.994471
c1sc(-c2cc3cc4cc5cnccc5cc4cc3c3=C[SiH2]C=c23)c2occc12,5.148917
[nH]1cccc1-c1sc(-c2ccc(-c3ccccc3)c3c[SiH2]cc23)c2cc[SiH2]c12,6.168331
[nH]1ccc2[se]c3c(c12)c1=C[SiH2]C=c1c1cc(-c2scc4ccoc24)c2=CCC=c2c31,2.608625
[nH]1c2ccccc2c2c3cscc3c3cc([se]c3c12)-c1scc2occc12,2.738119
c1c-c2ccc-3c(-ncc4ccc5cCcc5c-34)c2-[o]1,3.317936
[nH]1c(ccc1-c1sc(-c2ccco2)c2[nH]ccc12)-c1scc2cc[SiH2]c12,0.329689
c1ncc(s1)-c1sc(-c2sc(-c3scc4occc34)c3ccCc23)c2sccc12,3.972575
c1ccc2c(c1)c1c[nH]cc1c1c2ncc2cc(-c3cncc4nsnc34)c3=C[SiH2]C=c3c12,8.66849
C1C=c2c3C=C[SiH2]c3c3ccc4cc(-c5scc6ccoc56)c5=C[SiH2]C=c5c4c3c2=C1,4.77793
c1cnc(s1)-c1cc2c3cocc3c3c(cnc4ccc5cocc5c34)c2c2nsnc12,8.497601
c1cnc2c(ccc3c2ncc2cc(-c4ncncn4)c4cocc4c32)c1,4.682808
[nH]1c2cc(-c3cccc4c[nH]cc34)c3=C[SiH2]C=c3c2c2[se]c3ccccc3c12,2.663234
c1[SiH2]c(cc1)-c1ccc(-c2sc(-c3cccnc3)c3[se]ccc23)c2nsnc12,9.546554
[nH]1c2cc(oc2c2[nH]c3ccc4cscc4c3c12)C1=CC=CC1,-0.507854
[nH]1c(ccc1-c1cccc2cscc12)-c1sc(c2Cccc12)-c1cccc2cCcc12,2.245089
c1sc(-c2cnc(s2)-c2sc(-c3ncncn3)c3ccCc23)c2Cccc12,5.536156
[nH]1c(cc2c3nsnc3c3c(c12)c1=C[SiH2]C=c1c1ccc2=C[SiH2]C=c2c31)-c1ccco1,8.122352
c1cc2ccc3c4[se]c(cc4ccc3c2s1)-c1cccnc1,1.239067
[nH]1cccc1-c1cc2[se]c3c(ncc4ccoc34)c2c2c[nH]cc12,1.001695
c1ncc(s1)-c1cc2c3c[nH]cc3c3ccccc3c2c2=C[SiH2]C=c12,5.145499
c1ncc(s1)-c1cc2c(s1)c1ncc3ccc4nsnc4c3c1c1ccccc21,6.484274
c1cc2c3cocc3c3c(c2o1)c1=C[SiH2]C=c1c1cc(-c2ccccn2)c2=CCC=c2c31,4.786879
c1cnc(s1)C1=Cc2c(C1)c1c3cocc3c3ccc4=CCC=c4c3c1c1ccccc21,3.923227
c1ccc(s1)-c1cnc(s1)-c1sc(-c2cccc3nsnc23)c2occc12,7.504737
[nH]1c(cc2c3cocc3c3c(ncc4ccc5cscc5c34)c12)-c1cccnc1,2.523691
c1ccc(nc1)-c1cc2c3c[nH]cc3c3cc4ccccc4cc3c2c2=C[SiH2]C=c12,3.987028
c1cnc(s1)C1=Cc2ccccc2C1,1.33274
c1cc2ccc3c(oc4cc(-c5scc6[nH]ccc56)c5=C[SiH2]C=c5c34)c2o1,3.750767
c1ccc(-c2cc3[se]c4c(c5cscc5c5ccc6ccccc6c45)c3o2)c2cocc12,3.414207
[nH]1c2ccc3ccccc3c2c2c1c1[se]c(cc1c1=C[SiH2]C=c21)-c1cccnc1,4.520057
c1sc(-c2cc3c4cocc4c4ccc5ccccc5c4c3c3c[nH]cc23)c2nccnc12,4.234181
c1cc2[SiH2]C(=Cc2cn1)c1cc2c(ccc3=C[SiH2]C=c23)c2c[nH]cc12,4.751255
c1ccc(o1)-c1ccc([se]1)-c1sc(c2[SiH2]ccc12)-c1scc2cc[se]c12,3.032782
c1sc(-c2sc(-c3ccc(cc3)-c3cccc4nsnc34)c3ccsc23)c2nccnc12,7.069881
c1cc2c(o1)c1cc3cnc(cc3cc1c1=C[SiH2]C=c21)-c1scc2occc12,4.632333
c1sc(-c2cc3sc4c(c3cn2)c2=C[SiH2]C=c2c2cccnc42)c2nccnc12,6.681782
c1ccc(-c2ccc(-c3ncc(s3)-c3nccc4nsnc34)c3nsnc23)c2cscc12,0
C1C=CC=C1C1=Cc2ccccc2[SiH2]1,1.974979
c1ccc2cc(C3=Cc4c([SiH2]3)ccc3c[nH]cc43)c3ccccc3c2c1,1.92088
c1cc2c3cocc3c3c(c4cocc4c4cc(-c5ccccc5)c5=C[SiH2]C=c5c34)c2s1,5.615484
c1cnc(s1)-c1sc(-c2ncc(s2)-c2ncncn2)c2[nH]ccc12,7.619432
C1C=Cc2sc3c(cnc4cc(-c5scc6cc[se]c56)c5nsnc5c34)c12,6.242681
c1ccc(s1)-c1cnc2c3sc4cccnc4c3c3ccccc3c2c1,2.220751
c1cnc(-c2cc3cc4c5nsnc5c5ccc6ccccc6c5c4cc3o2)c2nsnc12,0
c1sc(-c2cc3[se]c4c(ncc5cccnc45)c3c3=C[SiH2]C=c23)c2[nH]ccc12,5.414632
[SiH2]1C=Cc2c1c1ncc3cc([se]c3c1c1cscc21)-c1scc2[nH]ccc12,3.371581
c1sc(-c2ccc(-c3cnc(s3)-c3ncncn3)c3cocc23)c2ccCc12,6.721214
c1cnc(s1)-c1sc(-c2sc(-c3scc4[SiH2]ccc34)c3cc[se]c23)c2ccsc12,4.732693
c1cc2c3nsnc3c3c4[SiH2]C(=Cc4oc3c2o1)c1cccc2=CCC=c12,5.213678
[SiH2]1C=Cc2c1c1c3cscc3c3cc(-c4cncs4)c4c[nH]cc4c3c1c1cocc21,3.568188
c1cc2cc3ccc4cc(ncc4c3cc2o1)-c1scc2ccsc12,2.114935
c1sc(-c2cnc3c(ccc4c5c(ccc6=C[SiH2]C=c56)c5=C[SiH2]C=c5c34)c2)c2occc12,7.961345
c1sc(-c2cc3ccc4c5cnccc5c5cscc5c4c3cn2)c2cc[se]c12,3.799958
c1ncc(s1)-c1cnc2c(cnc3c4cnccc4c4cocc4c23)c1,4.039203
c1cc2ncc3c(sc4cc(-c5cccnc5)c5=CCC=c5c34)c2s1,4.535639
c1cnc(s1)-c1ccc(s1)-c1sc(-c2scc3nccnc23)c2occc12,6.923842
c1cc2ccc3c4sc(cc4c4=CCC=c4c3c2cn1)-c1cccc2=C[SiH2]C=c12,7.10421
c1ncc(s1)-c1ccc2c(c1)[se]c1c2ccc2ccc3=C[SiH2]C=c3c12,5.538217
[nH]1ccc2[nH]c3cc(-c4cccc5ccccc45)c4cscc4c3c12,0.647533
C1C=Cc2cnc3c(ccc4cc(-c5nccs5)c5c[nH]cc5c34)c12,2.301307
c1sc(-c2sc(-c3ccc(cn3)-c3cncc4nsnc34)c3ccCc23)c2nccnc12,10.2991
[nH]1c2cc[se]c2c2ncc3cc(-c4cccnc4)c4ccccc4c3c12,1.488191
c1cc2c(o1)c1oc3cc(-c4scc5cc[se]c45)c4c[nH]cc4c3c1c1=CCC=c21,0.82856
[nH]1ccc2c3cocc3c3c([se]c4cc(-c5scc6sccc56)c5c[nH]cc5c34)c12,0.913708
C1C=CC=C1c1cc2cnc3c4occc4c4cscc4c3c2c2=C[SiH2]C=c12,6.436203
c1cc2[se]c3c4[se]c(cc4[se]c3c2[se]1)-c1scc2cc[se]c12,2.77267
[nH]1c(cc2ncc3c4CC=Cc4[se]c3c12)-c1ccco1,1.171649
[SiH2]1C=CC=C1c1cc2sc3cc4ccoc4cc3c2c2cscc12,4.079223
c1ccc(o1)-c1cc2sc3c(c2c2cocc12)c1=CCC=c1c1ccc2ccccc2c31,3.255979
[nH]1ccc2c3cocc3c3cc(ncc3c12)-c1scc2cc[nH]c12,1.165769
c1Cc(cc1)-c1ccc(cn1)-c1ccc(s1)-c1scc2cc[SiH2]c12,3.083947
c1ccc(o1)C1=Cc2sc3c(c2C1)c1cocc1c1cccnc31,2.335121
c1sc(-c2cc3c4cocc4c4c5ccccc5c5nsnc5c4c3[se]2)c2sccc12,5.720151
[nH]1-c2ccc3cocc3c2-c2cnc3ccc4nsnc4c3c12,5.072447
c1cc2c([se]1)c1sc3cc(-c4scc5nccnc45)c4cscc4c3c1c1ccccc21,6.317552
c1sc(-c2ccc([se]2)-c2cnc(s2)-c2ccccc2)c2sccc12,3.817748
c1sc(-c2cc3[se]c4c(c5nsnc5c5ccc6c[nH]cc6c45)c3o2)c2[nH]ccc12,2.772557
[nH]1c(cc2cnc3c4ncccc4sc3c12)-c1scc2sccc12,2.329628
c1sc(-c2ccc(cn2)-c2ccc(-c3ncncn3)c3c[SiH2]cc23)c2sccc12,9.522558
[nH]1c(cc2cc3occc3cc12)-c1scc2[SiH2]C=Cc12,1.491398
[nH]1c(cc2cc3c4cscc4c4ccc5cocc5c4c3cc12)-c1scc2ccsc12,2.255875
c1cc2c(o1)c1c3ccccc3c3cc(ncc3c1c1=C[SiH2]C=c21)-c1nccc2nsnc12,9.214513
c1ccc(s1)-c1sc(-c2sc(-c3scc4Cccc34)c3occc23)c2occc12,2.046853
C1C=c2c(cc3cnc4c5CC=Cc5c5=C[SiH2]C=c5c4c3c2=C1)-c1scc2C=C[SiH2]c12,5.244734
c1ccc(o1)-c1cc2oc3c4sccc4c4=CCC=c4c3c2c2c[nH]cc12,0.541024
[SiH2]1C=CC=C1c1ccc2c3oc4C=C[SiH2]c4c3c3ccccc3c2c1,3.195326
[nH]1c2ccc3=C[SiH2]C=c3c2c2[nH]c3cc(-c4scc5[se]ccc45)c4=CCC=c4c3c12,0.670011
c1sc(-c2sc(-c3ccc(nc3)-c3scc4[se]ccc34)c3nccnc23)c2ccoc12,7.707081
c1cc2c3c[nH]cc3c3c(c2o1)c1=CCC=c1c1cc(-c2ccccc2)c2=C[SiH2]C=c2c31,1.850781
c1sc(-c2sc(-c3ccc(cc3)-c3cccc4ccccc34)c3ccoc23)c2occc12,2.426878
[nH]1ccc2oc3c(c4c[nH]cc4c4cc(-c5scc6C=CCc56)c5=C[SiH2]C=c5c34)c12,1.097194
c1ccc(cc1)-c1sc(-c2ccc([se]2)-c2cccc3cCcc23)c2ccsc12,3.739161
[nH]1c2ccc3nsnc3c2c2oc3cc(-c4ccccn4)c4cocc4c3c12,4.322258
C1C=Cc2[se]c3c(oc4cc(sc34)-c3ccc[se]3)c12,1.901372
C1C=c2c3cc(sc3c3ccc4C=C[SiH2]c4c3c2=C1)-c1cccnc1,3.115238
[SiH2]1C=Cc2ccc3cc(-c4ncncn4)c4cocc4c3c12,4.413385
[SiH2]1C=Cc2c1cc(-c1cc3sccc3c3c[nH]cc13)c1nsnc21,5.908895
[nH]1ccc2[nH]c3c4CC(=Cc4ccc3c12)c1scc2sccc12,0.618274
[SiH2]1C=Cc2cnc3c(c12)c1cocc1c1cc(-c2scc4nccnc24)c2c[nH]cc2c31,4.836678
[nH]1c(cc2Cc3c(-c12)c1=CCC=c1c1ccc2cocc2c31)C1=CC=CC1,-1.512159
c1sc(-c2ccc(-c3ncc(s3)-c3scc4nccnc34)c3nsnc23)c2ccCc12,9.455972
[nH]1c(cc2c1c1c3cocc3c3ccoc3c1c1=CCC=c21)-c1scc2C=C[SiH2]c12,1.577737
c1sc(-c2cc3cnc4c5c6cocc6ccc5c5=CCC=c5c4c3o2)c2[nH]ccc12,2.843404
c1ccc(cc1)-c1ccc2c3oc4ccc5=C[SiH2]C=c5c4c3c3c[nH]cc3c2c1,3.728179
c1sc(-c2ncc(s2)-c2ccc(-c3scc4cc[se]c34)c3c[SiH2]cc23)c2cc[SiH2]c12,8.415362
c1sc(-c2sc(-c3[SiH2]c(cc3)-c3scc4occc34)c3[SiH2]ccc23)c2occc12,4.560248
c1sc(-c2cc3cnc4c5cnccc5c5c[nH]cc5c4c3o2)c2CC=Cc12,1.632256
c1ccc2c(c1)c1=CCC=c1c1c3sc(cc3c3cscc3c21)-c1cccc2nsnc12,6.644938
c1sc(-c2Cc(cc2)-c2cnc(s2)-c2cccc3nsnc23)c2[nH]ccc12,4.348636
[nH]1cccc1-c1ccc(o1)-c1ccc(-c2nccs2)c2nsnc12,7.155122
c1cc2c3c[nH]cc3c3c4ccc(cc4[se]c3c2s1)-c1cncc2nsnc12,8.119538
c1cc2[SiH2]c-3c([SiH2]c4ccc5nsnc5c-34)-c2c2cCcc12,7.8597
[SiH2]1C=Cc2sc3c(ncc4cc(-c5cncc6nsnc56)c5cocc5c34)c12,10.083744
[nH]1cccc1-c1sc(-c2sc(-c3cccc4cscc34)c3cc[SiH2]c23)c2cc[se]c12,2.761167
[nH]1cccc1C1=Cc2[se]c3c4[se]ccc4c4=C[SiH2]C=c4c3c2C1,2.671183
c1cc2c(o1)c1sc3cc(-c4cccc5=CCC=c45)c4ccccc4c3c1c1=C[SiH2]C=c21,4.211105
c1ccc([se]1)-c1ccc(-c2cnc(s2)-c2ccccn2)c2cCcc12,4.863866
c1ccc(cn1)-c1cc2c3c[nH]cc3c3c(sc4ccc5cocc5c34)c2c2cocc12,2.488939
[nH]1c2ccc3cscc3c2c2ncc3C=C(Cc3c12)c1cccc2=C[SiH2]C=c12,6.11635
c1ncc(s1)-c1cc2c3nsnc3c3c(cnc4ccc5c[nH]cc5c34)c2c2ccccc12,5.520859
[nH]1c(cc2[nH]c3c4[SiH2]C=Cc4[nH]c3c12)-c1scc2C=CCc12,-0.814063
c1cc2c3c[nH]cc3c(cc2cn1)-c1cc2c(ccc3=C[SiH2]C=c23)c2=C[SiH2]C=c12,8.880746
[SiH2]1C=Cc2c1c1oc3cc(sc3c1c1ccccc21)-c1ccco1,3.202077
c1ccc(s1)-c1cc2c([se]1)c1c3nsnc3c3cccnc3c1c1=C[SiH2]C=c21,9.514218
[nH]1c2C=CCc2c2ccc3cc(oc3c12)-c1ccc[se]1,0.943428
[nH]1c2-c3cnc(cc3Cc2c2cnccc12)-c1ccccn1,1.366095
c1cc2c3nsnc3c3c4[SiH2]C(=Cc4c4c[nH]cc4c3c2o1)c1cccc2c[nH]cc12,2.125233
[nH]1c2ccoc2c2sc3cc(-c4ccco4)c4=C[SiH2]C=c4c3c12,4.308645
c1cc2c3nsnc3c(cc2cn1)C1=Cc2c(C1)ccc1=C[SiH2]C=c21,7.942815
c1sc(C2=Cc3ncc4c5ccccc5c5ccccc5c4c3[SiH2]2)c2occc12,3.104032
[nH]1c2cc(-c3ncncn3)c3=CCC=c3c2c2c3cocc3c3ccc4=CCC=c4c3c12,4.003583
[nH]1c2cc(oc2c2c3nsnc3c3ccc4=C[SiH2]C=c4c3c12)-c1ccccc1,8.470432
[nH]1c(cc2Cc3c(sc4cc[nH]c34)-c12)-c1ccccn1,0.146022
C1C=CC=C1c1cc2c3ccccc3c3c4CC=Cc4cnc3c2c2cscc12,2.961672
c1ccc(s1)-c1cc2c3nsnc3c3c(ncc4ccc5c[nH]cc5c34)c2c2c[nH]cc12,3.081487
c1cnc(s1)-c1cc2c3cocc3c3c(c4cocc4c4ccc5=CCC=c5c34)c2cn1,4.774408
[nH]1c2C=C([SiH2]c2c2c3cscc3c3ccc4nsnc4c3c12)c1cncs1,7.066367
c1ccc(s1)-c1sc(-c2ncc(s2)-c2cccc3cocc23)c2cc[se]c12,4.753577
[nH]1cccc1-c1ccc(-c2cnc(-c3ccco3)c3nsnc23)c2c[nH]cc12,4.847379
c1sc(-c2ccc(o2)-c2ccc(nc2)-c2scc3cc[se]c23)c2Cccc12,2.465394
C1C=Cc2c1cc(-c1cc3occc3c3cscc13)c1c[nH]cc21,0.702557
[nH]1c2ccc3=C[SiH2]C=c3c2c2cc3c(cc(-c4cccc5nsnc45)c4=C[SiH2]C=c34)cc12,5.275639
c1sc(c2Cccc12)-c1ccc(cn1)-c1sc(-c2scc3cc[se]c23)c2cc[nH]c12,2.167306
c1sc(-c2ccc(-c3ncc(s3)-c3scc4[se]ccc34)c3c[nH]cc23)c2[se]ccc12,3.034017
c1ccc(s1)-c1ccc2c(ccc3c2c2=C[SiH2]C=c2c2ccc4=C[SiH2]C=c4c32)c1,8.466009
[nH]1c2cc[se]c2c2c1c1c3ccccc3c(cc1c1ccccc21)C1=CC=C[SiH2]1,2.756532
c1sc(-c2sc(-c3cnc(s3)-c3cccc4cscc34)c3cc[SiH2]c23)c2nccnc12,7.945315
c1cc2[se]c3c(c2o1)c1=C[SiH2]C=c1c1cc(-c2scc4C=CCc24)c2=C[SiH2]C=c2c31,8.599908
[nH]1c-2c(Cc3cc(-c4scc5[nH]ccc45)c4c[nH]cc4c-23)c2c1ccc1cscc21,-1.781522
[nH]1cccc1-c1sc(-c2ncc(s2)-c2cncs2)c2cc[SiH2]c12,4.575478
c1sc(-c2cc3c4c[nH]cc4c4ccc5=C[SiH2]C=c5c4c3c3=CCC=c23)c2[se]ccc12,1.835755
c1sc(-c2ccc3c(cnc4c5ccccc5c5nsnc5c34)c2)c2sccc12,4.77674
c1cc2c3cscc3c3c4sc(cc4ccc3c2o1)-c1cccc2ccccc12,1.848718
[nH]1c2cc[se]c2c2c3c[nH]cc3c3cc(ncc3c12)-c1cccc2=CCC=c12,1.807049
[nH]1cccc1-c1cc2c3ccccc3c3c4[SiH2]C=Cc4ncc3c2cn1,2.471493
[nH]1c(cc2c3nsnc3c3c(cnc4ccc5=C[SiH2]C=c5c34)c12)-c1ccccn1,5.386979
c1ncc(s1)-c1ncc(s1)-c1ccc(s1)-c1cccc2ccccc12,3.658387
C1C=CC=C1c1cc2cnc3c4ncccc4oc3c2o1,2.090654
c1cnc(-c2cc3ncc4c(c5c[nH]cc5c5ccc6nsnc6c45)c3[se]2)c2nsnc12,10.587763
c1cc2oc3c4sc(cc4c4c[nH]cc4c3c2o1)-c1scc2[se]ccc12,1.215181
c1ccc(cn1)-c1ccc(cc1)-c1ccc(-c2cccc3cCcc23)c2nsnc12,6.189894
c1cc2c(cc(-c3cccc4=CCC=c34)c3c[nH]cc23)[se]1,1.805023
c1ccc(-c2cc3oc4c(cnc5ccc6=CCC=c6c45)c3cn2)c2=C[SiH2]C=c12,6.707979
c1cc2ncc3c4ccc(cc4oc3c2s1)-c1scc2CC=Cc12,1.34328
C1C=c2c3C=CCc3c3c4nsnc4c4cc(-c5ccccn5)c5=C[SiH2]C=c5c4c3c2=C1,6.99621
c1ccc(o1)-c1ccc([se]1)-c1sc(c2[SiH2]ccc12)-c1cccc2c[SiH2]cc12,6.717983
c1cc2cc3c4cocc4c4cc(cnc4c3cc2s1)-c1scc2cc[se]c12,2.270533
c1sc(-c2cc3c(cn2)c2[se]c4ccccc4c2c2=C[SiH2]C=c32)c2occc12,6.087835
c1ccc2c([SiH2]c-3c2-[o]c2ccc4ccccc4c-32)c1,1.043166
C1C=c2c(cc3cc4ccc5ccccc5c4cc3c2=C1)C1=CC=CC1,2.695364
c1sc(-c2cc3c4cocc4c4c(ncc5ccc6c[nH]cc6c45)c3o2)c2[nH]ccc12,1.069459
c1cc2ccc3c([se]c4cc(-c5scc6sccc56)c5cscc5c34)c2s1,3.166228
c1cc2ncc3cc(cnc3c2s1)-c1cccc2nsnc12,4.791554
c1sc(-c2cc3c([se]2)c2c4c[nH]cc4c4ccncc4c2c2=C[SiH2]C=c32)c2[SiH2]C=Cc12,5.339927
C1C=c2cccc(-c3cc4cnc5c6CC=Cc6ncc5c4c4cscc34)c2=C1,4.109297
[nH]1ccc2[nH]c3cc(cnc3c12)-c1scc2C=C[SiH2]c12,0.756281
[nH]1ccc2c1c1c(c3oc(cc3c3=CCC=c13)-c1scc3ccsc13)c1=CCC=c21,-0.542723
c1sc(-c2ccc3c(cnc4c5c6nsnc6ccc5c5ccccc5c34)c2)c2nccnc12,7.381611
c1ccc(-c2sc(-c3ccc([se]3)-c3cncc4nsnc34)c3sccc23)c2c[SiH2]cc12,9.526036
c1cc2c(o1)c1c3c[nH]cc3c3cc(cnc3c1c1=CCC=c21)-c1cccc2cocc12,1.59651
[nH]1cccc1-c1sc(-c2ccc(-c3scc4cc[nH]c34)c3nsnc23)c2nccnc12,4.531585
[nH]1c2cc([se]c2c2c3c[nH]cc3c3cccnc3c12)-c1cccc2ccccc12,1.283305
c1sc(-c2sc(-c3ccc(-c4cccnc4)c4c[nH]cc34)c3ccCc23)c2nccnc12,4.93724
c1ccc(o1)-c1sc(-c2sc(-c3scc4nccnc34)c3ccoc23)c2nccnc12,6.186195
c1sc(c2[SiH2]ccc12)-c1sc(-c2ccc(s2)-c2scc3[se]ccc23)c2nccnc12,7.617019
[nH]1c2cc([se]c2c2cnc3ccsc3c12)-c1scc2nccnc12,7.714612
c1ncc(s1)-c1sc(c2[SiH2]ccc12)-c1ccc(-c2cncs2)c2c[SiH2]cc12,9.4687
[SiH2]1C=Cc2cnc3c(sc4cc(-c5cccc6nsnc56)c5cscc5c34)c12,6.610871
c1ccc([se]1)-c1cc2c(c3c[nH]cc13)c1cc3[se]ccc3cc1c1=C[SiH2]C=c21,3.297333
c1sc(-c2cc3oc4c(sc5ccc6=CCC=c6c45)c3c3nsnc23)c2ccsc12,6.330435
c1cnc(s1)-c1cnc2c(c1)c1=CCC=c1c1c3ccccc3c3c[nH]cc3c21,3.157549
c1cc2cnc3c(oc4cc(-c5ncncn5)c5cocc5c34)c2s1,5.743269
[nH]1c2C=CCc2c2ncc3cc(ccc3c12)-c1cccc2=CCC=c12,2.46457
c1cc2c3cocc3c3cc4cc(ncc4cc3c2o1)-c1scc2occc12,3.015479
[nH]1c2C=C[SiH2]c2c2c3c[nH]cc3c3cc(cnc3c12)-c1scc2sccc12,1.492207
c1cc2cc3c4c[nH]cc4c4cc(ncc4c3cc2s1)-c1scc2occc12,1.872603
c1cnc2c(c1)c1cscc1c1c3oc(cc3c3nsnc3c21)-c1ncncn1,6.360385
c1ccc(C2=Cc3ncc4c(c3C2)c2cocc2c2ccc3=CCC=c3c42)c2cocc12,4.136814
C1C=c2c3cc(oc3c3c4nsnc4c4ccc5cocc5c4c3c2=C1)C1=CC=C[SiH2]1,6.088446
